;Date;Q-P1;Q-P2;Q-P3;Q-P4
4007;19.06.2021;1746;292;4316;1792
4008;20.06.2021;4707;532;3264;1505
4009;21.06.2021;7125;1641;5742;1500
4010;22.06.2021;7382;2060;2617;399
4011;23.06.2021;3071;1689;1670;1186
4012;24.06.2021;3488;1947;3440;1277
4013;25.06.2021;861;2666;3856;1250
4014;26.06.2021;4111;3281;3321;1834
4015;27.06.2021;5844;2768;2162;1775
4016;28.06.2021;612;2451;2763;1886
4017;29.06.2021;4267;424;1320;823
4018;30.06.2021;4581;2324;829;1785
4019;01.07.2021;3360;653;459;707
4020;02.07.2021;2845;427;3620;1044
4021;03.07.2021;7213;3503;4615;442
4022;04.07.2021;7317;654;1402;521
4023;05.07.2021;3153;1505;467;1718
4024;06.07.2021;1941;3582;314;1101
4025;07.07.2021;3744;885;725;1554
4026;08.07.2021;3208;2252;1977;1291
4027;09.07.2021;5750;1989;4749;1609
4028;10.07.2021;7308;1704;1185;1037
4029;11.07.2021;6878;1987;3254;1264
4030;12.07.2021;7690;2532;2753;835
4031;13.07.2021;6040;1262;2434;1813
4032;14.07.2021;916;433;2633;457
4033;15.07.2021;5108;2827;1277;1518
4034;16.07.2021;6318;1296;888;905
4035;17.07.2021;1849;506;4554;1681
4036;18.07.2021;1000;894;664;1371
4037;19.07.2021;3862;675;3417;1412
4038;20.07.2021;6655;1077;3811;792
4039;21.07.2021;3960;2801;2971;1428
4040;22.07.2021;4581;955;2467;469
4041;23.07.2021;5183;2651;4038;1178
4042;24.07.2021;6081;3523;2494;1637
4043;25.07.2021;2907;1403;2614;1292
4044;26.07.2021;6188;588;511;1695
4045;27.07.2021;5757;3043;573;1248
4046;28.07.2021;4251;1589;1078;627
4047;29.07.2021;2546;3813;2877;1482
4048;30.07.2021;7453;3249;3045;1746
4049;31.07.2021;294;2439;3448;1596
4050;01.08.2021;2928;1962;5210;1710
4051;02.08.2021;7184;647;2069;1336
4052;03.08.2021;4761;1727;3744;1556
4053;04.08.2021;1596;3633;2954;369
4054;05.08.2021;4062;1098;4384;1739
4055;06.08.2021;3967;972;5210;1181
4056;07.08.2021;4714;1011;593;936
4057;08.08.2021;7539;1323;4203;802
4058;09.08.2021;5383;3207;3549;928
4059;10.08.2021;1942;3794;3733;822
4060;11.08.2021;1162;2312;5995;1670
4061;12.08.2021;3643;2434;3887;625
4062;13.08.2021;3498;2330;1406;578
4063;14.08.2021;1597;2519;342;836
4064;15.08.2021;7884;1542;5166;898
4065;16.08.2021;668;462;4334;1778
4066;17.08.2021;7985;3366;2883;477
4067;18.08.2021;3809;3946;4588;1131
4068;19.08.2021;1273;1476;2029;1091
4069;20.08.2021;6975;821;628;577
4070;21.08.2021;7777;3969;3111;425
4071;22.08.2021;6133;1165;2505;840
4072;23.08.2021;1176;3693;3434;688
4073;24.08.2021;354;2001;3316;1887
4074;25.08.2021;629;2712;3640;595
4075;26.08.2021;7671;723;4446;1262
4076;27.08.2021;1582;994;1159;317
4077;28.08.2021;356;388;4278;1160
4078;29.08.2021;667;321;4834;926
4079;31.08.2021;1690;1730;3154;1130
4080;01.09.2021;1648;3043;4235;1062
4081;02.09.2021;7770;2732;1155;758
4082;03.09.2021;7492;632;4915;681
4083;04.09.2021;3545;2759;333;486
4084;05.09.2021;7758;2444;5283;1735
4085;06.09.2021;849;3947;5175;1732
4086;07.09.2021;2201;3338;5843;1719
4087;08.09.2021;6721;3006;4287;1149
4088;09.09.2021;2008;2710;1052;1603
4089;10.09.2021;679;2283;1302;1303
4090;11.09.2021;6812;3630;5342;1581
4091;12.09.2021;1191;1446;3690;1042
4092;13.09.2021;800;1533;1168;1102
4093;14.09.2021;7447;1329;2607;412
4094;15.09.2021;742;3840;5352;1249
4095;16.09.2021;2495;611;5054;285
4096;17.09.2021;4608;3041;343;1366
4097;18.09.2021;1302;1005;3356;1430
4098;19.09.2021;3754;3880;5602;591
4099;20.09.2021;5919;3910;3674;1385
4100;21.09.2021;5194;2047;1807;1861
4101;22.09.2021;4867;1288;5210;356
4102;23.09.2021;6635;3380;1437;376
4103;24.09.2021;1431;796;2698;905
4104;25.09.2021;6225;1598;3752;1889
4105;26.09.2021;4554;2120;2447;412
4106;27.09.2021;2269;458;3513;830
4107;28.09.2021;5593;322;4760;771
4108;29.09.2021;409;2067;5767;1488
4109;30.09.2021;3792;3983;3144;1251
4110;31-9-2021;3511;2609;1543;853
4111;01.10.2021;2774;282;5211;883
4112;02.10.2021;5835;289;1475;1369
4113;03.10.2021;4116;1538;5764;664
4114;04.10.2021;4781;1089;4031;1671
4115;05.10.2021;7052;2334;4460;984
4116;06.10.2021;6555;3812;5203;706
4117;07.10.2021;3716;2372;3814;1388
4118;08.10.2021;1206;3263;3418;1616
4119;09.10.2021;2884;3934;1828;1611
4120;10.10.2021;1602;3526;3112;1909
4121;11.10.2021;3257;2673;4923;270
4122;12.10.2021;6665;2190;5281;1694
4123;13.10.2021;2870;857;4499;565
4124;14.10.2021;4303;2135;4170;675
4125;15.10.2021;1203;3255;3743;357
4126;16.10.2021;1211;2382;4838;1231
4127;17.10.2021;4987;1276;2192;654
4128;18.10.2021;6533;2038;1640;1167
4129;19.10.2021;5389;1474;689;1659
4130;20.10.2021;4197;3661;4038;1299
4131;21.10.2021;6736;877;3329;274
4132;22.10.2021;6741;878;4434;1272
4133;23.10.2021;3548;1862;3816;267
4134;24.10.2021;5513;2710;5578;1129
4135;25.10.2021;4519;3642;1073;711
4136;26.10.2021;3164;1897;2614;1532
4137;27.10.2021;1344;574;1398;1818
4138;28.10.2021;6689;1610;2305;1036
4139;29.10.2021;4254;3127;5891;251
4140;30.10.2021;6404;988;4526;1741
4141;01.11.2021;1923;3482;5509;1833
4142;02.11.2021;684;3684;3469;851
4143;03.11.2021;572;424;4371;356
4144;04.11.2021;2090;2525;4102;1272
4145;05.11.2021;6000;2382;5144;1064
4146;06.11.2021;4326;3180;5128;634
4147;07.11.2021;5689;1602;981;382
4148;08.11.2021;1872;3148;3429;1094
4149;09.11.2021;1008;2726;4863;1153
4150;10.11.2021;3513;3402;4953;498
4151;11.11.2021;2378;546;5274;1506
4152;12.11.2021;6207;309;4924;847
4153;13.11.2021;4222;1727;3406;832
4154;14.11.2021;4628;2612;5169;1562
4155;15.11.2021;1844;1292;4514;1030
4156;16.11.2021;5204;1803;2411;855
4157;17.11.2021;5705;1275;4465;422
4158;18.11.2021;4231;1753;4534;551
4159;19.11.2021;265;2372;3805;1130
4160;20.11.2021;4367;1369;2980;1946
4161;21.11.2021;3445;3823;4956;1098
4162;22.11.2021;1922;2771;2384;1304
4163;23.11.2021;3464;3146;2687;1032
4164;24.11.2021;6072;851;1977;549
4165;25.11.2021;2429;3954;488;1299
4166;26.11.2021;7199;3510;3832;259
4167;27.11.2021;1311;984;563;1100
4168;28.11.2021;4356;2745;4583;1496
4169;29.11.2021;4626;883;5238;1466
4170;30.11.2021;2357;1540;3970;1017
4171;31-11-2021;506;3333;3897;574
4172;01.12.2021;3464;3640;3136;1142
4173;02.12.2021;4269;2598;1284;1273
4174;03.12.2021;5387;422;5089;1866
4175;04.12.2021;2935;3267;5183;1346
4176;05.12.2021;7701;3436;784;1645
4177;06.12.2021;476;1801;2873;1187
4178;07.12.2021;3274;3993;2199;515
4179;08.12.2021;2794;3152;5155;449
4180;09.12.2021;1928;2690;3970;1908
4181;10.12.2021;6404;1602;616;1747
4182;11.12.2021;1544;3639;489;1649
4183;12.12.2021;3727;3183;5265;1679
4184;13.12.2021;3758;3895;1289;1390
4185;14.12.2021;6468;2319;2018;1418
4186;15.12.2021;6706;599;2783;934
4187;16.12.2021;4614;1644;3933;714
4188;17.12.2021;2756;2673;4777;1300
4189;18.12.2021;3555;2974;5051;988
4190;19.12.2021;487;2548;3982;1604
4191;20.12.2021;3681;1045;3385;346
4192;21.12.2021;612;1921;3855;1128
4193;22.12.2021;321;1976;4131;288
4194;23.12.2021;5522;2693;2039;415
4195;24.12.2021;504;1655;1644;1636
4196;25.12.2021;2025;3571;2276;518
4197;26.12.2021;6422;3643;5080;346
4198;27.12.2021;7919;1984;3326;1932
4199;28.12.2021;1170;2420;1666;440
4200;29.12.2021;3314;2840;823;457
4201;30.12.2021;3834;3829;3346;1349
4202;01.01.2022;1706;302;5432;935
4203;02.01.2022;2335;2595;1169;416
4204;03.01.2022;2217;3730;5163;1312
4205;04.01.2022;2045;3252;3509;436
4206;05.01.2022;2461;2990;1107;1527
4207;06.01.2022;3213;308;4103;1829
4208;07.01.2022;3373;2850;4955;767
4209;08.01.2022;7365;3929;3415;624
4210;09.01.2022;7113;2966;2201;421
4211;10.01.2022;2411;1137;1857;1661
4212;11.01.2022;622;335;4327;1699
4213;12.01.2022;3352;2258;4241;1190
4214;13.01.2022;2292;2602;1332;791
4215;14.01.2022;5324;1857;840;1492
4216;15.01.2022;4613;728;1303;1638
4217;16.01.2022;6671;2029;854;790
4218;17.01.2022;4640;466;2234;1963
4219;18.01.2022;7156;502;5210;1403
4220;19.01.2022;4530;3172;5166;693
4221;20.01.2022;4935;2747;2926;742
4222;21.01.2022;6157;974;4082;1863
4223;22.01.2022;1075;2755;714;1905
4224;23.01.2022;5197;2819;1813;1186
4225;24.01.2022;1686;1561;2003;659
4226;25.01.2022;4999;516;2360;1063
4227;26.01.2022;5041;2918;5153;257
4228;27.01.2022;676;3307;1757;386
4229;28.01.2022;6793;1587;1294;1152
4230;29.01.2022;7098;990;929;1041
4231;30.01.2022;6244;3092;4362;1507
4232;31.01.2022;7046;1115;3854;335
4233;01.02.2022;4285;2464;2450;1759
4234;02.02.2022;1395;3997;2860;1991
4235;03.02.2022;7546;1582;4146;1939
4236;04.02.2022;1347;355;1391;1516
4237;05.02.2022;4804;2081;1696;540
4238;06.02.2022;706;3446;3076;861
4239;07.02.2022;5208;2329;4805;524
4240;08.02.2022;1957;804;2559;961
4241;09.02.2022;5882;426;802;1349
4242;10.02.2022;7681;754;1805;742
4243;11.02.2022;3936;2883;1900;1061
4244;12.02.2022;7239;3920;4864;1259
4245;13.02.2022;1106;2925;1799;1793
4246;14.02.2022;807;3464;948;1425
4247;15.02.2022;5600;1142;896;460
4248;16.02.2022;7509;3091;1064;1142
4249;17.02.2022;7252;3326;5091;442
4250;18.02.2022;5352;2440;902;1298
4251;19.02.2022;7330;957;3021;959
4252;20.02.2022;4996;572;5658;598
4253;21.02.2022;5695;975;5419;1893
4254;22.02.2022;379;1254;5679;311
4255;23.02.2022;2346;1425;4119;1318
4256;24.02.2022;2052;1507;4604;428
4257;25.02.2022;1661;3737;544;1975
4258;26.02.2022;7889;1241;1275;1444
4259;27.02.2022;5058;2153;791;1419
4260;28.02.2022;4715;2521;3181;1922
4261;01.03.2022;6396;2410;4993;1292
4262;02.03.2022;4223;1420;5183;1341
4263;03.03.2022;642;1851;3124;1430
4264;04.03.2022;1628;2522;2233;1411
4265;05.03.2022;5893;3270;4505;557
4266;06.03.2022;3951;3275;5300;597
4267;07.03.2022;7769;2845;1690;379
4268;08.03.2022;1908;2781;1079;477
4269;09.03.2022;3700;427;4043;1291
4270;10.03.2022;6310;1644;3723;1989
4271;11.03.2022;3616;688;947;1586
4272;12.03.2022;7324;820;1028;1117
4273;13.03.2022;1308;1736;4209;752
4274;14.03.2022;2576;538;4096;796
4275;15.03.2022;644;797;3245;992
4276;16.03.2022;2483;1967;633;388
4277;17.03.2022;6837;977;4708;502
4278;18.03.2022;5178;3383;2659;516
4279;19.03.2022;4827;3428;2976;1337
4280;20.03.2022;1976;2112;5527;1381
4281;21.03.2022;2598;699;2880;811
4282;22.03.2022;4482;2785;4348;306
4283;23.03.2022;4380;1149;5221;771
4284;24.03.2022;2101;1396;4803;1158
4285;25.03.2022;5591;552;579;1360
4286;26.03.2022;4958;1570;3309;876
4287;27.03.2022;2146;2048;1853;1367
4288;28.03.2022;6293;3169;1366;704
4289;29.03.2022;2320;496;891;1950
4290;30.03.2022;1600;3975;4249;1590
4291;31.03.2022;3092;1645;4823;1864
4292;01.04.2022;2308;706;1036;539
4293;02.04.2022;5708;3005;5349;1217
4294;03.04.2022;5416;3926;2631;1368
4295;04.04.2022;6550;3419;3889;693
4296;05.04.2022;7705;1201;2316;551
4297;06.04.2022;6411;273;4434;1932
4298;07.04.2022;3520;2073;4588;1141
4299;08.04.2022;1992;1574;5419;1301
4300;09.04.2022;1936;2431;4477;1144
4301;10.04.2022;5311;2555;4264;1194
4302;11.04.2022;6501;721;2568;341
4303;12.04.2022;2618;2384;5577;669
4304;13.04.2022;3632;3688;402;1422
4305;14.04.2022;6373;423;2961;1675
4306;15.04.2022;484;1942;5292;1174
4307;16.04.2022;2610;2603;1231;391
4308;17.04.2022;7896;1998;1846;636
4309;18.04.2022;5806;3441;3766;993
4310;19.04.2022;5880;3267;5027;331
4311;20.04.2022;1450;1681;2741;705
4312;21.04.2022;1480;3367;2353;794
4313;22.04.2022;673;2291;4845;1761
4314;23.04.2022;4431;1057;5068;1048
4315;24.04.2022;6905;2062;579;1707
4316;25.04.2022;5435;541;2474;832
4317;26.04.2022;4425;2998;5725;1891
4318;27.04.2022;3273;2357;3062;707
4319;28.04.2022;2159;1532;1483;1474
4320;29.04.2022;2051;1385;1538;888
4321;30.04.2022;6766;1356;5096;1131
4322;01.05.2022;2524;500;279;661
4323;02.05.2022;3138;1075;3797;386
4324;03.05.2022;4372;439;3815;520
4325;04.05.2022;5785;2301;5086;1965
4326;05.05.2022;1144;3025;4500;1435
4327;06.05.2022;3280;3774;4757;1350
4328;07.05.2022;901;3213;3421;1306
4329;08.05.2022;975;1689;5393;362
4330;09.05.2022;6122;2819;1734;551
4331;10.05.2022;683;2071;2012;1480
4332;11.05.2022;904;3803;3970;303
4333;12.05.2022;368;780;1963;724
4334;13.05.2022;7516;3661;4823;1517
4335;14.05.2022;7438;1470;5123;325
4336;15.05.2022;7751;1955;566;1032
4337;16.05.2022;2978;1474;1499;564
4338;17.05.2022;5702;3117;5009;543
4339;18.05.2022;3936;3429;3904;482
4340;19.05.2022;2707;3502;1212;892
4341;20.05.2022;757;3614;1355;1049
4342;21.05.2022;2718;942;5570;538
4343;22.05.2022;7271;930;2651;1382
4344;23.05.2022;2545;1574;3823;1981
4345;24.05.2022;6894;366;5555;501
4346;25.05.2022;1929;3700;2555;1139
4347;26.05.2022;5353;1136;5198;1357
4348;27.05.2022;3433;2406;913;941
4349;28.05.2022;4517;3153;4297;1057
4350;29.05.2022;7441;1491;4385;910
4351;30.05.2022;5426;1014;3830;1379
4352;31.05.2022;3669;2710;3067;1593
4353;01.06.2022;4051;3728;4855;1923
4354;02.06.2022;3443;3033;1834;1475
4355;03.06.2022;3971;1846;871;328
4356;04.06.2022;3927;2854;3434;1797
4357;05.06.2022;3996;474;2822;497
4358;06.06.2022;3032;3492;5214;1780
4359;07.06.2022;4035;1774;1834;1378
4360;08.06.2022;5878;3041;3071;467
4361;09.06.2022;7661;3727;824;554
4362;10.06.2022;4072;1158;1356;1282
4363;11.06.2022;827;999;969;631
4364;12.06.2022;2209;3184;4423;417
4365;13.06.2022;2115;593;2112;776
4366;14.06.2022;3034;1954;1364;701
4367;15.06.2022;5410;691;365;1245
4368;16.06.2022;3525;2829;5319;1846
4369;17.06.2022;6996;366;2186;1855
4370;18.06.2022;4683;3615;299;1315
4371;19.06.2022;1137;3096;2205;1998
4372;20.06.2022;2705;637;4542;942
4373;21.06.2022;6214;2277;2324;489
4374;22.06.2022;6265;3267;821;982
4375;23.06.2022;3137;2062;3324;624
4376;24.06.2022;1575;2680;2989;1184
4377;25.06.2022;6717;2843;3610;763
4378;26.06.2022;2381;1137;1719;517
4379;27.06.2022;3549;635;1703;1492
4380;28.06.2022;7076;2341;3521;1192
4381;29.06.2022;1392;1589;3505;1524
4382;30.06.2022;3534;2909;5443;748
4383;01.07.2022;1998;2892;3009;946
4384;02.07.2022;3456;3649;357;727
4385;03.07.2022;3651;3637;4779;1940
4386;04.07.2022;7147;335;1589;1428
4387;05.07.2022;4117;2506;1466;600
4388;06.07.2022;1652;3418;4993;1458
4389;07.07.2022;3038;1293;647;1205
4390;08.07.2022;5877;2192;2524;1501
4391;09.07.2022;7471;3769;5126;601
4392;10.07.2022;2188;2980;608;1082
4393;11.07.2022;6741;2586;5737;1159
4394;12.07.2022;7738;913;995;1851
4395;13.07.2022;297;401;5591;427
4396;14.07.2022;1557;464;3284;1800
4397;15.07.2022;5813;1058;571;658
4398;16.07.2022;2012;888;2706;485
4399;17.07.2022;4065;3687;2374;716
4400;18.07.2022;7948;560;387;1850
4401;19.07.2022;5003;2976;3239;1085
4402;20.07.2022;5847;1887;2093;1672
4403;21.07.2022;6090;2908;307;313
4404;22.07.2022;5681;1677;5690;901
4405;23.07.2022;602;2990;4711;440
4406;24.07.2022;3864;3485;502;1447
4407;25.07.2022;7754;452;4882;1928
4408;26.07.2022;7473;3257;789;967
4409;27.07.2022;4987;549;2407;1220
4410;28.07.2022;3693;2860;1252;468
4411;29.07.2022;1180;1840;4423;561
4412;30.07.2022;7982;401;1226;251
4413;31.07.2022;1437;833;1867;1270
4414;01.08.2022;4628;2266;2900;921
4415;02.08.2022;2929;2104;757;762
4416;03.08.2022;1121;3169;3109;1259
4417;04.08.2022;726;2511;4365;1836
4418;05.08.2022;2502;2225;1646;1522
4419;06.08.2022;381;3161;5042;802
4420;07.08.2022;1703;2168;641;351
4421;08.08.2022;703;3458;878;1851
4422;09.08.2022;5915;1303;1930;1195
4423;10.08.2022;7130;325;1458;272
4424;11.08.2022;5276;1883;4142;1740
4425;12.08.2022;1286;3694;5502;1648
4426;13.08.2022;1773;2410;1637;1448
4427;14.08.2022;2467;3517;5422;1611
4428;15.08.2022;6143;1400;2926;1055
4429;16.08.2022;3964;3012;1873;1079
4430;17.08.2022;6175;3884;3932;637
4431;18.08.2022;5118;843;4725;1259
4432;19.08.2022;3112;2762;1357;509
4433;20.08.2022;4216;3330;4450;637
4434;21.08.2022;5927;721;5711;1897
4435;22.08.2022;2536;1598;5702;1484
4436;23.08.2022;3618;1976;4813;995
4437;24.08.2022;6253;2700;4865;927
4438;25.08.2022;1578;534;824;733
4439;26.08.2022;5496;2200;386;1140
4440;27.08.2022;7301;3558;5548;676
4441;28.08.2022;5084;3917;4050;1270
4442;29.08.2022;3782;626;1950;723
4443;31.08.2022;1035;1639;3658;841
4444;01.09.2022;4321;3444;908;965
4445;02.09.2022;2073;3675;5661;390
4446;03.09.2022;1038;2005;5593;1726
4447;04.09.2022;1750;3815;2392;1816
4448;05.09.2022;1705;1099;4150;1851
4449;06.09.2022;7478;1165;3756;1051
4450;07.09.2022;6757;2997;2397;851
4451;08.09.2022;839;371;1859;290
4452;09.09.2022;2535;3449;1838;1077
4453;10.09.2022;6508;1595;2073;279
4454;11.09.2022;7163;2317;1995;614
4455;12.09.2022;777;2600;5353;926
4456;13.09.2022;5578;3297;5601;1835
4457;14.09.2022;6334;2285;1107;365
4458;15.09.2022;2823;1276;1688;435
4459;16.09.2022;6042;2807;713;946
4460;17.09.2022;1380;2480;1953;675
4461;18.09.2022;1942;2980;1040;1332
4462;19.09.2022;2225;2367;3504;1895
4463;20.09.2022;7951;2658;5246;1989
4464;21.09.2022;656;1529;2885;1751
4465;22.09.2022;742;369;4083;368
4466;23.09.2022;3274;3767;945;366
4467;24.09.2022;375;1920;3131;1419
4468;25.09.2022;6181;1241;2022;300
4469;26.09.2022;1831;3970;5558;1157
4470;27.09.2022;7950;495;1195;908
4471;28.09.2022;4113;643;417;285
4472;29.09.2022;2485;2463;5605;1643
4473;30.09.2022;1419;2435;4176;1294
4474;31-9-2022;6964;1873;5481;1336
4475;01.10.2022;6788;1458;2175;717
4476;02.10.2022;2575;2495;2213;258
4477;03.10.2022;4551;445;5876;1105
4478;04.10.2022;4161;2789;5226;1573
4479;05.10.2022;2711;504;387;472
4480;06.10.2022;1401;516;1742;671
4481;07.10.2022;4244;920;5184;1907
4482;08.10.2022;2750;775;5041;285
4483;09.10.2022;1547;1531;3370;1929
4484;10.10.2022;704;963;966;1166
4485;11.10.2022;7516;410;3458;1605
4486;12.10.2022;1204;1791;5205;1551
4487;13.10.2022;3675;1600;4215;1103
4488;14.10.2022;2436;779;2402;1708
4489;15.10.2022;2068;1000;3183;331
4490;16.10.2022;3605;1850;3309;808
4491;17.10.2022;3306;3015;4383;521
4492;18.10.2022;988;964;1463;1722
4493;19.10.2022;873;3951;1240;1019
4494;20.10.2022;1351;1175;4137;1024
4495;21.10.2022;5935;3537;3782;1385
4496;22.10.2022;3633;3888;5892;1478
4497;23.10.2022;6742;1574;1558;873
4498;24.10.2022;6353;3896;4084;726
4499;25.10.2022;5682;3434;1260;251
4500;26.10.2022;3555;2370;3803;1616
4501;27.10.2022;5948;3764;2315;440
4502;28.10.2022;3869;3749;2715;835
4503;29.10.2022;1635;2640;4529;1818
4504;30.10.2022;521;2015;314;1936
4505;01.11.2022;6152;1581;2071;342
4506;02.11.2022;3010;3113;2963;350
4507;03.11.2022;1864;2034;4096;925
4508;04.11.2022;3628;2067;4410;1811
4509;05.11.2022;3807;1661;4586;847
4510;06.11.2022;6699;1952;3497;1152
4511;07.11.2022;6427;3727;3147;1551
4512;08.11.2022;2372;2721;730;2000
4513;09.11.2022;992;604;1358;1563
4514;10.11.2022;5498;2385;5817;1578
4515;11.11.2022;2679;315;5018;445
4516;12.11.2022;6778;2517;2047;1358
4517;13.11.2022;6695;3607;1367;1342
4518;14.11.2022;5194;603;2286;1206
4519;15.11.2022;3024;842;5116;1589
4520;16.11.2022;4951;729;2510;268
4521;17.11.2022;5792;2820;329;282
4522;18.11.2022;1182;1577;4690;1391
4523;19.11.2022;1683;1029;4816;544
4524;20.11.2022;6327;3494;1354;591
4525;21.11.2022;4028;3725;1087;1638
4526;22.11.2022;7087;1044;5105;1002
4527;23.11.2022;6275;1288;2515;1134
4528;24.11.2022;440;3594;1008;1768
4529;25.11.2022;1848;3267;3313;1412
4530;26.11.2022;4487;3679;1952;1965
4531;27.11.2022;643;1766;2682;1173
4532;28.11.2022;3226;429;752;1438
4533;29.11.2022;6644;3557;555;859
4534;30.11.2022;4874;1077;517;466
4535;31-11-2022;4600;2006;3796;1426
4536;01.12.2022;2058;3599;579;1858
4537;02.12.2022;4486;464;5381;671
4538;03.12.2022;2969;3833;374;1261
4539;04.12.2022;4930;3114;2993;582
4540;05.12.2022;265;3937;5565;549
4541;06.12.2022;2787;1424;5976;1718
4542;07.12.2022;474;2509;5633;696
4543;08.12.2022;881;2110;5694;446
4544;09.12.2022;6344;400;3993;1194
4545;10.12.2022;6202;2979;5987;1109
4546;11.12.2022;3219;1157;1341;587
4547;12.12.2022;3896;1453;3597;353
4548;13.12.2022;1845;1114;2177;1110
4549;14.12.2022;7472;1202;3714;688
4550;15.12.2022;7662;3681;4049;1096
4551;16.12.2022;5163;536;5814;598
4552;17.12.2022;5062;1515;5766;1062
4553;18.12.2022;7109;3633;5333;1131
4554;19.12.2022;680;3941;4631;1516
4555;20.12.2022;2654;925;5895;1161
4556;21.12.2022;7994;3128;1262;1165
4557;22.12.2022;4873;764;2203;1151
4558;23.12.2022;2230;3698;4208;1198
4559;24.12.2022;1927;642;2643;659
4560;25.12.2022;456;2530;3333;570
4561;26.12.2022;7600;662;4510;988
4562;27.12.2022;7114;2948;681;700
4563;28.12.2022;7759;356;1834;1142
4564;29.12.2022;6457;1851;3369;669
4565;30.12.2022;7284;1417;788;1369
4566;01.01.2023;3408;2558;5457;719
4567;02.01.2023;5029;1286;1735;678
4568;03.01.2023;1406;899;2027;1702
4569;04.01.2023;5575;1684;2384;1774
4570;05.01.2023;6026;2435;3590;1207
4571;06.01.2023;2449;2404;4208;1205
4572;07.01.2023;5092;1594;3183;349
4573;08.01.2023;4657;3777;5685;1020
4574;09.01.2023;7029;3294;319;615
4575;10.01.2023;4826;292;5483;926
4576;11.01.2023;3338;2928;4184;1698
4577;12.01.2023;7155;2683;3618;1568
4578;13.01.2023;1932;950;4958;1757
4579;14.01.2023;7782;260;919;1078
4580;15.01.2023;6425;2862;1557;600
4581;16.01.2023;5962;2794;5631;1553
4582;17.01.2023;4990;2233;893;1698
4583;18.01.2023;266;2482;507;1376
4584;19.01.2023;2792;2621;5676;427
4585;20.01.2023;4987;1177;3145;1112
4586;21.01.2023;6896;2799;5724;1987
4587;22.01.2023;1238;480;4003;537
4588;23.01.2023;7681;3243;3529;1128
4589;24.01.2023;6290;3084;5892;1751
4590;25.01.2023;6160;3967;3285;544
4591;26.01.2023;3225;3809;1964;1851
4592;27.01.2023;962;813;3849;1987
4593;28.01.2023;4938;3404;3957;1115
4594;29.01.2023;1227;3044;5510;1896
4595;30.01.2023;2476;3419;525;1359
4596;31.01.2023;7446;841;4825;1311
4597;01.02.2023;6289;3143;3588;474
4598;02.02.2023;3122;1188;5899;517
4599;03.02.2023;1234;3854;2321;406
